ligandId	chain	firstnum	proteinId
5371	A	273	10826
77	A	274	10826
5372	A	302	10827
5373	A	301	10827
77	A	303	10827
5373	A	301	10828
5373	A	302	10828
77	A	303	10828
5365	A	273	10829
163	A	301	10829
77	A	303	10830
10	A	304	10830
2357	A	301	10830
2357	A	302	10830
470	C	739	10831
470	A	737	10831
470	B	738	10831
470	D	740	10831
513	A	3953	10831
513	B	3954	10831
513	C	3955	10831
513	D	3956	10831
12	A	5001	10831
12	B	5002	10831
12	D	5004	10831
12	C	5003	10831
30	A	3076	10832
30	B	3077	10832
6	A	700	10832
6	A	701	10832
6	B	702	10832
30	A	3075	10833
30	B	3076	10833
30	C	3077	10833
30	D	3078	10833
5374	A	1287	10834
5374	B	1287	10834
4592	A	2638	10835
4592	B	2638	10835
42	A	217	10836
42	B	217	10836
5375	A	218	10836
5375	B	218	10836
5375	C	217	10836
42	B	217	10837
42	C	217	10837
131	A	217	10837
470	A	300	10838
6	A	301	10838
131	A	900	10839
131	A	902	10839
131	B	904	10839
131	B	906	10839
1831	A	401	10840
1831	B	301	10840
1831	C	301	10840
1240	A	402	10840
1240	B	302	10840
1240	C	302	10840
12	A	403	10840
12	B	303	10840
12	C	303	10840
131	A	1300	10841
131	B	1400	10841
12	A	301	10841
12	B	302	10841
72	A	401	10841
72	A	403	10841
72	B	402	10841
72	B	404	10841
5376	A	1100	10841
5376	B	1200	10841
1831	A	1100	10842
1831	A	1101	10842
1831	B	1200	10842
1831	B	1201	10842
1831	C	1300	10842
1831	C	1301	10842
1831	D	1400	10842
1831	D	1401	10842
1831	E	1500	10842
1831	E	1501	10842
1831	F	1600	10842
1831	F	1601	10842
1831	G	1700	10842
1831	G	1701	10842
1831	H	1800	10842
1831	H	1801	10842
12	B	1002	10842
12	C	1003	10842
12	D	1004	10842
12	E	1005	10842
12	F	1006	10842
12	H	1008	10842
131	B	2800	10843
1831	A	2900	10843
1831	B	2700	10843
1831	B	2805	10843
131	B	800	10844
5	A	700	10844
5	B	700	10844
131	A	900	10845
131	B	800	10845
131	B	900	10845
131	A	1301	10846
131	B	1302	10846
131	C	1304	10846
131	D	1305	10846
1831	B	1303	10846
1831	D	1306	10846
6	A	1002	10846
6	A	1005	10846
6	A	1006	10846
6	A	1009	10846
6	A	1012	10846
6	B	1003	10846
6	B	1007	10846
6	C	1001	10846
6	C	1004	10846
6	C	1008	10846
6	C	1011	10846
6	D	1010	10846
131	B	1304	10847
131	D	1309	10847
1831	A	1302	10847
1831	B	1305	10847
1831	C	1307	10847
1831	D	1310	10847
5377	A	1301	10847
5377	C	1306	10847
10	B	2011	10847
10	C	2010	10847
6	A	2001	10847
6	A	2002	10847
6	A	2003	10847
6	B	2004	10847
6	C	2005	10847
6	C	2006	10847
1831	A	400	10848
5378	A	300	10848
5378	B	227	10848
5378	A	500	10849
5378	B	600	10849
5379	A	401	10849
131	A	301	10850
131	B	401	10850
121	A	501	10850
121	B	601	10850
131	A	201	10851
131	B	301	10851
131	A	164	10852
131	B	201	10852
3	A	165	10852
3	B	202	10852
131	A	301	10853
12	A	201	10853
2359	A	401	10853
131	A	301	10854
3	A	401	10854
12	A	201	10854
131	A	301	10855
3	A	401	10855
12	A	201	10855
131	A	301	10856
12	A	201	10856
1240	A	301	10857
5380	A	601	10857
10	A	501	10857
6	A	401	10857
10	A	299	10858
6	A	300	10858
6	B	299	10858
6	B	300	10858
5381	A	301	10858
5381	B	301	10858
1240	A	299	10859
1240	B	299	10859
5380	A	300	10859
6	B	300	10859
5382	A	299	10860
5382	B	299	10860
6	A	300	10860
6	B	300	10860
6	B	301	10860
6	B	301	10861
6	B	302	10861
5383	B	299	10861
5383	B	300	10861
131	A	1502	10862
131	B	1502	10862
70	A	1503	10862
70	A	1504	10862
70	A	1505	10862
70	A	1506	10862
70	A	1507	10862
70	A	1508	10862
70	A	1509	10862
70	A	1510	10862
70	A	1511	10862
70	A	1512	10862
70	B	1503	10862
70	B	1504	10862
70	B	1505	10862
70	B	1506	10862
70	B	1507	10862
70	B	1508	10862
70	B	1509	10862
70	B	1510	10862
70	B	1511	10862
70	B	1512	10862
70	B	1513	10862
5384	A	1458	10863
5384	B	1458	10863
2118	A	1458	10864
2118	B	1458	10864
72	B	1460	10865
5385	A	1458	10865
5386	A	1459	10865
5385	B	1458	10865
5386	B	1459	10865
5387	A	502	10866
6	B	501	10866
6	A	501	10866
5387	B	502	10866
126	A	401	10867
126	B	404	10867
126	C	402	10867
126	D	403	10867
5388	A	248	10868
5388	B	248	10868
5388	C	248	10868
5388	D	248	10868
5388	E	248	10868
5388	F	248	10868
72	A	247	10868
72	B	247	10868
72	C	247	10868
72	D	247	10868
72	E	247	10868
72	F	247	10868
131	A	247	10869
131	B	247	10869
131	C	247	10869
131	D	247	10869
131	E	247	10869
131	F	247	10869
5388	A	248	10869
5388	B	248	10869
5388	C	248	10869
5388	D	248	10869
5388	E	248	10869
5388	F	248	10869
12	A	247	10870
12	B	247	10870
5389	A	248	10870
5389	B	248	10870
5389	C	247	10870
5389	D	247	10870
5389	E	247	10870
5389	F	247	10870
494	A	1901	10871
494	B	1902	10871
494	C	1903	10871
494	D	1904	10871
10	A	369	10871
10	A	370	10871
10	A	371	10871
10	B	369	10871
10	C	369	10871
10	C	370	10871
10	D	369	10871
10	D	370	10871
494	A	1604	10872
494	B	1704	10872
494	C	1804	10872
494	D	1904	10872
72	B	401	10873
5390	A	501	10873
5390	B	501	10873
72	A	401	10873
72	B	401	10874
5391	B	501	10874
5391	A	501	10874
72	A	401	10874
72	B	401	10875
5392	A	501	10875
5392	B	501	10875
72	A	401	10875
5393	A	401	10876
10	A	800	10876
10	A	801	10876
72	B	401	10877
5394	A	501	10877
5394	B	501	10877
72	A	401	10877
5	A	315	10878
5	A	316	10878
5	A	317	10878
130	A	314	10878
1234	A	313	10878
10	A	318	10878
10	A	319	10878
10	A	320	10878
10	A	321	10878
10	A	322	10878
10	A	323	10878
10	A	324	10878
10	A	325	10878
10	A	326	10878
10	A	327	10878
10	A	328	10878
10	A	329	10878
10	A	330	10878
126	A	650	10879
126	A	651	10879
70	A	710	10879
70	A	711	10879
70	A	712	10879
70	A	713	10879
70	A	714	10879
10	A	700	10879
10	A	701	10879
10	A	702	10879
10	A	703	10879
10	A	704	10879
71	A	900	10879
3824	A	313	10880
10	A	315	10880
10	A	316	10880
10	A	317	10880
10	A	318	10880
10	A	319	10880
10	A	320	10880
10	A	321	10880
10	A	322	10880
10	A	323	10880
5388	A	314	10880
5395	A	501	10881
72	B	401	10881
5395	B	501	10881
72	A	401	10881
1255	A	500	10882
70	A	900	10882
70	A	901	10882
70	A	902	10882
70	A	903	10882
70	A	904	10882
70	A	905	10882
130	A	650	10882
10	A	800	10882
10	A	801	10882
10	A	802	10882
10	A	803	10882
10	A	805	10882
10	A	806	10882
71	A	950	10882
71	A	951	10882
5388	A	600	10882
131	A	800	10883
5	A	701	10883
10	A	720	10883
10	A	721	10883
10	A	722	10883
10	A	723	10883
10	A	724	10883
10	A	725	10883
10	A	726	10883
10	A	727	10883
10	A	728	10883
10	A	729	10883
10	A	730	10883
71	A	705	10883
71	A	706	10883
71	A	707	10883
71	A	708	10883
5389	A	801	10883
5396	A	501	10884
72	B	401	10884
5396	B	501	10884
72	A	401	10884
5	A	315	10885
1234	A	313	10885
10	A	316	10885
10	A	317	10885
10	A	318	10885
10	A	319	10885
10	A	320	10885
10	A	321	10885
10	A	322	10885
10	A	323	10885
10	A	324	10885
5388	A	314	10885
1255	A	313	10886
10	A	314	10886
10	A	315	10886
10	A	316	10886
10	A	317	10886
10	A	318	10886
10	A	319	10886
10	A	320	10886
10	A	321	10886
10	A	322	10886
10	A	323	10886
10	A	324	10886
5393	A	401	10887
10	A	901	10887
10	A	902	10887
10	A	903	10887
10	A	904	10887
10	A	905	10887
10	A	906	10887
37	A	5080	10887
5393	A	401	10888
1234	A	313	10889
10	A	315	10889
10	A	316	10889
10	A	317	10889
10	A	318	10889
10	A	319	10889
10	A	320	10889
10	A	321	10889
10	A	322	10889
10	A	323	10889
10	A	324	10889
10	A	325	10889
10	A	326	10889
10	A	327	10889
71	A	328	10889
5389	A	314	10889
131	A	5001	10890
131	B	5002	10890
131	C	5003	10890
131	D	5004	10890
5388	A	6001	10890
5388	B	6003	10890
5388	C	6002	10890
5388	D	6004	10890
70	A	4001	10891
70	B	4002	10891
10	B	5002	10891
5388	A	6001	10891
5388	A	6002	10891
391	F	1404	10892
391	A	1404	10892
131	F	1401	10892
391	C	1405	10892
5397	D	1402	10892
391	F	1403	10892
5397	B	1402	10892
391	H	1405	10892
391	A	1403	10892
131	G	1401	10892
391	D	1410	10892
391	F	1406	10892
391	F	1405	10892
391	H	1404	10892
391	C	1403	10892
131	D	1401	10892
391	E	1402	10892
391	C	1408	10892
131	B	1401	10892
391	D	1404	10892
391	F	1407	10892
391	B	1403	10892
391	H	1402	10892
391	B	1406	10892
391	D	1409	10892
391	C	1407	10892
391	C	1409	10892
391	D	1405	10892
391	E	1403	10892
391	G	1405	10892
391	H	1403	10892
5397	A	1402	10892
391	D	1407	10892
391	C	1404	10892
391	D	1403	10892
391	A	1406	10892
391	G	1406	10892
391	G	1407	10892
5397	C	1402	10892
391	A	1405	10892
391	F	1409	10892
391	G	1408	10892
5397	F	1402	10892
391	D	1406	10892
391	C	1406	10892
131	A	1401	10892
391	D	1408	10892
391	F	1408	10892
391	G	1404	10892
131	E	1401	10892
131	C	1401	10892
131	H	1401	10892
391	B	1407	10892
391	B	1405	10892
391	E	1404	10892
391	G	1403	10892
391	G	1402	10892
391	B	1404	10892
391	F	1404	10893
131	F	1401	10893
391	C	1405	10893
391	F	1403	10893
391	H	1405	10893
391	A	1403	10893
391	D	1410	10893
131	G	1401	10893
391	F	1406	10893
391	H	1404	10893
391	F	1405	10893
5398	B	1402	10893
391	C	1403	10893
131	D	1401	10893
391	C	1408	10893
131	B	1401	10893
391	B	1409	10893
391	D	1404	10893
391	F	1407	10893
391	B	1403	10893
391	H	1402	10893
391	B	1406	10893
391	C	1407	10893
391	D	1409	10893
391	C	1409	10893
391	D	1405	10893
391	G	1405	10893
391	H	1403	10893
391	D	1407	10893
391	C	1404	10893
391	D	1403	10893
5398	A	1402	10893
5398	F	1402	10893
391	G	1406	10893
5398	E	1402	10893
391	G	1407	10893
391	B	1408	10893
391	F	1409	10893
391	G	1408	10893
391	D	1406	10893
391	C	1406	10893
131	A	1401	10893
5398	C	1402	10893
391	D	1408	10893
391	F	1408	10893
391	G	1404	10893
131	E	1401	10893
131	C	1401	10893
131	H	1401	10893
391	B	1405	10893
391	B	1407	10893
5398	D	1402	10893
5398	G	1402	10893
391	B	1404	10893
391	G	1403	10893
1240	A	1001	10894
1240	B	1002	10894
12	A	502	10894
12	B	503	10894
494	A	796	10895
494	B	896	10895
5399	A	288	10896
5399	B	289	10896
6	B	288	10896
470	A	1301	10897
72	A	1300	10897
178	A	403	10898
178	A	404	10898
178	A	405	10898
178	A	406	10898
178	A	407	10898
178	B	403	10898
178	B	404	10898
178	B	405	10898
178	B	406	10898
178	B	407	10898
178	B	408	10898
178	B	409	10898
178	B	410	10898
178	B	411	10898
71	A	401	10898
71	B	401	10898
6	A	408	10898
6	A	409	10898
6	A	410	10898
6	B	412	10898
6	B	413	10898
6	B	414	10898
6	B	415	10898
5400	A	402	10898
5400	B	402	10898
470	A	409	10899
470	B	407	10899
12	A	400	10899
12	B	404	10899
178	A	318	10899
178	A	319	10899
178	B	320	10899
178	B	321	10899
178	B	322	10899
178	B	323	10899
178	B	324	10899
178	B	325	10899
71	A	402	10899
71	B	406	10899
6	A	313	10899
6	A	314	10899
6	A	315	10899
6	A	316	10899
6	A	317	10899
6	B	313	10899
6	B	314	10899
6	B	315	10899
6	B	316	10899
6	B	317	10899
6	B	318	10899
6	B	319	10899
470	A	404	10900
470	B	404	10900
5401	A	405	10900
5401	B	414	10900
5402	A	410	10900
5402	B	405	10900
12	A	401	10900
12	A	403	10900
12	B	401	10900
12	B	403	10900
178	A	406	10900
178	B	406	10900
178	B	407	10900
178	B	408	10900
178	B	409	10900
178	B	410	10900
71	A	402	10900
71	B	402	10900
6	A	407	10900
6	A	408	10900
6	A	409	10900
6	B	411	10900
6	B	412	10900
6	B	413	10900
470	A	407	10901
470	B	409	10901
12	A	400	10901
12	B	404	10901
178	A	321	10901
178	B	319	10901
178	B	320	10901
178	B	321	10901
71	A	402	10901
71	B	406	10901
125	B	314	10901
5399	A	313	10901
5399	B	313	10901
6	A	314	10901
6	A	315	10901
6	A	316	10901
6	A	317	10901
6	A	318	10901
6	A	319	10901
6	A	320	10901
6	B	315	10901
6	B	316	10901
6	B	317	10901
6	B	318	10901
470	A	1410	10902
470	B	2410	10902
12	A	1404	10902
12	B	2404	10902
178	A	1011	10902
178	A	1013	10902
178	A	1037	10902
178	B	1015	10902
178	B	1019	10902
178	B	1021	10902
178	B	1023	10902
178	B	1025	10902
178	B	1029	10902
178	B	1031	10902
178	B	1039	10902
178	B	1041	10902
71	A	1406	10902
71	B	2406	10902
72	A	1501	10902
72	A	1505	10902
72	B	1503	10902
72	B	1517	10902
72	B	1527	10902
544	A	400	10903
470	A	535	10904
12	A	536	10904
2886	A	400	10905
12	A	500	10905
5403	A	300	10906
12	A	400	10906
5404	A	501	10907
5404	B	1501	10907
131	A	200	10908
131	C	201	10908
389	A	201	10908
131	A	200	10909
12	A	602	10909
1240	A	2002	10910
1240	B	2003	10910
267	B	2000	10910
121	A	2001	10910
121	B	2001	10910
131	A	2002	10911
131	B	2004	10911
267	B	2000	10911
12	B	2003	10911
121	A	2001	10911
121	B	2001	10911
2779	A	250	10912
2779	B	250	10912
10	B	251	10912
2489	A	1552	10913
19	A	1551	10913
10	A	1550	10913
2963	A	1550	10914
5405	A	1386	10915
5406	A	401	10916
5407	A	401	10917
5408	A	401	10918
131	A	500	10919
12	A	600	10919
131	A	500	10920
12	A	600	10920
131	A	500	10921
12	A	600	10921
470	A	200	10922
470	C	201	10922
12	A	300	10922
12	C	301	10922
113	A	498	10923
5409	B	1	10924
37	A	801	10924
37	A	802	10924
1240	A	303	10925
1240	B	304	10925
12	A	305	10925
12	B	306	10925
1240	A	487	10926
12	A	700	10926
131	A	500	10927
12	A	700	10927
42	A	900	10928
131	A	950	10928
470	B	381	10929
236	B	382	10929
236	B	383	10929
6	C	401	10929
470	A	381	10930
236	A	382	10930
236	A	383	10930
131	A	400	10931
131	C	400	10931
3277	A	500	10931
3277	B	500	10931
3277	C	500	10931
3277	D	500	10931
12	B	600	10931
5411	B	400	10931
5411	D	400	10931
1240	C	1301	10932
4412	C	1300	10932
37	C	1302	10932
131	A	600	10933
131	B	700	10933
131	C	800	10933
131	D	900	10933
12	D	597	10933
1240	A	418	10934
5412	A	401	10934
131	A	300	10935
6	A	303	10935
121	A	302	10935
131	A	3001	10936
5380	A	1001	10936
6	A	2001	10936
121	A	302	10936
158	A	1316	10937
158	B	1316	10937
158	C	1316	10937
1240	A	1315	10937
1240	B	1315	10937
1240	C	1315	10937
5413	A	1314	10937
5413	B	1314	10937
5413	C	1314	10937
4070	A	1313	10937
4070	B	1313	10937
4070	C	1313	10937
1517	A	6101	10938
1517	B	6102	10938
1517	C	6103	10938
1517	D	6104	10938
1517	E	6105	10938
1517	F	6106	10938
1517	G	6107	10938
1517	H	6108	10938
70	A	6043	10938
70	A	6050	10938
70	A	6051	10938
70	B	6013	10938
70	B	6032	10938
70	B	6047	10938
70	B	6048	10938
70	C	6014	10938
70	C	6044	10938
70	D	6011	10938
70	D	6017	10938
70	D	6033	10938
70	D	6040	10938
70	E	6015	10938
70	E	6038	10938
70	E	6039	10938
70	E	6045	10938
70	E	6046	10938
70	E	6049	10938
70	F	6012	10938
70	F	6036	10938
70	G	6016	10938
70	G	6052	10938
70	H	6034	10938
70	H	6037	10938
70	H	6041	10938
70	H	6042	10938
70	H	6053	10938
70	H	6054	10938
901	B	6018	10938
10	A	6002	10938
10	A	6201	10938
10	A	6301	10938
10	B	6007	10938
10	B	6202	10938
10	B	6302	10938
10	C	6055	10938
10	C	6056	10938
10	C	6203	10938
10	C	6303	10938
10	D	6204	10938
10	D	6304	10938
10	E	6031	10938
10	E	6205	10938
10	E	6305	10938
10	F	6001	10938
10	F	6005	10938
10	F	6010	10938
10	F	6057	10938
10	F	6206	10938
10	F	6306	10938
10	G	6004	10938
10	G	6207	10938
10	G	6307	10938
10	H	6006	10938
10	H	6008	10938
10	H	6208	10938
10	H	6308	10938
212	A	6501	10938
212	B	6502	10938
212	C	6503	10938
212	D	6504	10938
212	E	6505	10938
212	F	6506	10938
212	G	6507	10938
212	H	6508	10938
236	A	640	10938
236	B	640	10938
236	C	640	10938
236	D	640	10938
236	E	640	10938
236	F	640	10938
236	G	640	10938
236	H	640	10938
71	A	6019	10938
71	A	6023	10938
71	B	6024	10938
71	C	6025	10938
71	D	6020	10938
71	D	6026	10938
71	E	6021	10938
71	E	6030	10938
71	F	6027	10938
71	G	6028	10938
71	H	6022	10938
71	H	6029	10938
292	A	600	10938
292	B	600	10938
292	C	600	10938
292	D	600	10938
292	E	600	10938
292	F	600	10938
292	G	600	10938
292	H	600	10938
431	A	532	10939
431	B	532	10939
431	C	532	10939
431	D	532	10939
212	A	601	10939
212	B	602	10939
212	C	603	10939
212	D	604	10939
12	A	701	10939
12	B	702	10939
12	C	703	10939
12	D	704	10939
440	A	901	10939
440	B	902	10939
440	C	903	10939
440	D	904	10939
431	A	601	10940
431	C	601	10940
5414	B	602	10940
431	B	601	10940
431	D	601	10940
5414	D	602	10940
70	A	6043	10941
70	A	6050	10941
70	A	6051	10941
70	B	6013	10941
70	B	6048	10941
70	C	6014	10941
70	D	6011	10941
70	D	6017	10941
70	D	6033	10941
70	E	6015	10941
70	E	6039	10941
70	E	6046	10941
70	E	6049	10941
70	F	6012	10941
70	H	6037	10941
10	A	6002	10941
10	A	6201	10941
10	A	6301	10941
10	B	6007	10941
10	B	6202	10941
10	B	6302	10941
10	C	6055	10941
10	C	6303	10941
10	D	6056	10941
10	D	6204	10941
10	D	6304	10941
10	E	6205	10941
10	E	6305	10941
10	F	6010	10941
10	F	6206	10941
10	F	6306	10941
10	G	6207	10941
10	G	6307	10941
10	H	6308	10941
212	A	1100	10941
212	B	1700	10941
212	C	1700	10941
212	D	1700	10941
212	E	1700	10941
212	F	1700	10941
212	G	1700	10941
212	H	1700	10941
236	A	640	10941
236	B	640	10941
236	C	640	10941
236	D	640	10941
236	E	640	10941
236	F	640	10941
236	G	640	10941
236	H	640	10941
71	A	1300	10941
71	A	2100	10941
71	B	2000	10941
71	C	2000	10941
71	D	2000	10941
71	D	2100	10941
71	E	2000	10941
71	E	2100	10941
71	F	2000	10941
71	G	2000	10941
71	H	2000	10941
71	H	2100	10941
75	A	1200	10941
75	B	1600	10941
75	C	1600	10941
75	D	1600	10941
75	E	1600	10941
75	F	1600	10941
75	G	1600	10941
75	H	1600	10941
292	A	1000	10941
292	B	1500	10941
292	C	1500	10941
292	D	1500	10941
292	E	1500	10941
292	F	1500	10941
292	G	1500	10941
292	H	1500	10941
12	A	602	10942
12	B	602	10942
12	C	602	10942
12	D	602	10942
5415	A	603	10942
5415	D	603	10942
440	A	601	10942
440	B	601	10942
440	C	601	10942
440	D	601	10942
470	A	535	10943
470	D	2335	10943
470	F	4135	10943
470	G	4735	10943
470	C	1735	10943
470	E	3535	10943
212	A	532	10943
212	B	1132	10943
212	C	1732	10943
212	D	2332	10943
212	E	3532	10943
212	F	4132	10943
212	G	4732	10943
212	H	5332	10943
12	A	534	10943
12	A	536	10943
12	B	1134	10943
12	C	1734	10943
12	D	2334	10943
12	D	2336	10943
12	E	3534	10943
12	F	4134	10943
12	F	4136	10943
12	G	4734	10943
12	G	4736	10943
12	H	5334	10943
440	A	533	10943
440	B	1133	10943
440	C	1733	10943
440	D	2333	10943
440	E	3533	10943
440	F	4133	10943
440	G	4733	10943
440	H	5333	10943
470	D	2335	10944
470	F	4135	10944
470	G	4735	10944
470	C	1735	10944
470	A	535	10944
470	E	3535	10944
12	A	534	10944
12	B	1134	10944
12	C	1734	10944
12	D	2334	10944
12	D	2336	10944
12	E	3534	10944
12	F	4134	10944
12	F	4136	10944
12	G	4734	10944
12	G	4736	10944
12	H	5334	10944
12	A	536	10944
12	C	1736	10944
12	E	3636	10944
71	A	532	10944
71	B	1132	10944
71	C	1732	10944
71	D	2332	10944
71	E	3532	10944
71	F	4132	10944
71	G	4732	10944
71	H	5332	10944
440	A	533	10944
440	B	1133	10944
440	C	1733	10944
440	D	2333	10944
440	E	3533	10944
440	F	4133	10944
440	G	4733	10944
440	H	5333	10944
212	A	500	10945
212	B	502	10945
72	A	501	10945
5416	B	501	10945
70	D	606	10946
431	A	603	10946
130	A	602	10946
71	C	608	10946
70	B	606	10946
154	C	606	10946
70	B	604	10946
130	B	602	10946
431	D	603	10946
130	C	603	10946
154	C	605	10946
70	C	601	10946
71	A	607	10946
70	D	605	10946
70	D	607	10946
70	A	604	10946
236	A	601	10946
71	B	607	10946
130	D	602	10946
113	D	604	10946
236	C	602	10946
431	C	604	10946
142	B	605	10946
142	A	606	10946
236	B	601	10946
431	B	603	10946
70	A	605	10946
70	C	607	10946
71	D	608	10946
236	D	601	10946
431	C	603	10947
236	A	601	10947
236	C	601	10947
431	A	603	10947
130	A	602	10947
113	D	604	10947
130	D	602	10947
130	B	602	10947
70	B	604	10947
130	C	602	10947
431	D	603	10947
236	B	601	10947
431	B	603	10947
236	D	601	10947
431	A	600	10948
431	B	600	10948
431	C	600	10948
431	D	600	10948
12	A	700	10948
12	C	700	10948
550	A	1532	10948
550	B	1532	10948
550	C	1532	10948
550	D	1532	10948
5417	A	503	10949
12	A	501	10949
12	B	501	10949
212	A	502	10949
212	B	502	10949
5417	B	503	10949
10	A	504	10949
5	B	504	10949
12	A	1001	10950
582	A	1003	10950
5	B	1005	10950
212	A	1002	10950
582	B	1003	10950
5417	B	1004	10950
10	A	1005	10950
5417	A	1004	10950
212	B	1002	10950
12	B	1001	10950
470	A	1001	10951
470	B	1001	10951
470	C	1001	10951
470	D	1001	10951
470	E	1001	10951
470	F	1001	10951
470	G	1001	10951
470	H	1001	10951
470	I	1001	10951
470	J	1001	10951
470	K	1001	10951
470	L	1001	10951
470	M	1001	10951
470	N	1001	10951
470	P	1001	10951
5417	A	700	10951
5417	B	700	10951
5417	C	700	10951
5417	D	700	10951
5417	E	700	10951
5417	F	700	10951
5417	G	700	10951
5417	H	700	10951
5417	I	700	10951
5417	J	700	10951
5417	K	700	10951
5417	L	700	10951
5417	M	700	10951
5417	N	700	10951
5417	O	700	10951
5417	P	700	10951
10	E	499	10951
10	G	499	10951
10	I	499	10951
10	I	501	10951
10	J	499	10951
10	O	499	10951
212	A	499	10951
212	A	504	10951
212	B	499	10951
212	B	504	10951
212	C	499	10951
212	C	504	10951
212	D	499	10951
212	D	504	10951
212	E	501	10951
212	E	504	10951
212	F	499	10951
212	F	504	10951
212	G	501	10951
212	G	504	10951
212	H	499	10951
212	H	504	10951
212	I	503	10951
212	I	504	10951
212	J	501	10951
212	J	504	10951
212	K	499	10951
212	K	504	10951
212	L	499	10951
212	L	504	10951
212	M	499	10951
212	M	504	10951
212	N	499	10951
212	N	504	10951
212	O	500	10951
212	O	501	10951
212	P	499	10951
212	P	504	10951
12	A	500	10951
12	A	502	10951
12	B	500	10951
12	B	502	10951
12	C	500	10951
12	C	502	10951
12	D	500	10951
12	D	502	10951
12	E	500	10951
12	E	502	10951
12	F	500	10951
12	F	502	10951
12	G	500	10951
12	G	502	10951
12	H	500	10951
12	H	502	10951
12	I	500	10951
12	I	502	10951
12	J	500	10951
12	J	502	10951
12	K	500	10951
12	K	502	10951
12	L	500	10951
12	L	502	10951
12	M	500	10951
12	M	502	10951
12	N	500	10951
12	N	502	10951
12	P	500	10951
12	P	502	10951
440	A	510	10951
440	B	510	10951
440	C	510	10951
440	D	510	10951
440	E	510	10951
440	F	510	10951
440	G	510	10951
440	H	510	10951
440	I	510	10951
440	J	510	10951
440	K	510	10951
440	L	510	10951
440	M	510	10951
440	N	510	10951
440	P	510	10951
72	A	500	10952
72	A	501	10952
72	D	500	10952
72	D	501	10952
5418	A	499	10952
5418	D	499	10952
10	A	500	10953
10	B	502	10953
212	A	501	10953
212	A	502	10953
212	B	500	10953
212	B	501	10953
5419	A	499	10953
2234	B	499	10953
2673	A	212	10954
2673	B	212	10954
131	A	2302	10955
131	B	1302	10955
2673	A	2301	10955
2673	B	1301	10955
12	A	2303	10955
12	B	1303	10955
131	A	410	10956
131	B	411	10956
2673	A	405	10956
2673	B	406	10956
12	A	400	10956
12	B	401	10956
131	A	1482	10957
5420	A	1481	10957
131	A	1482	10958
5421	A	1481	10958
5421	A	1481	10959
1738	A	301	10960
1738	B	302	10960
5423	A	273	10960
5423	B	273	10960
470	A	300	10961
470	B	305	10961
470	C	310	10961
12	B	345	10961
12	B	360	10961
12	C	355	10961
12	C	350	10961
12	A	340	10961
12	A	365	10961
6	B	370	10961
5054	A	320	10961
5054	B	325	10961
5054	C	330	10961
5	A	304	10962
5423	A	301	10962
5423	A	302	10962
5423	B	303	10962
10	A	501	10963
10	B	501	10963
10	C	501	10963
10	D	501	10963
10	D	502	10963
556	A	500	10963
556	B	500	10963
556	C	500	10963
1520	D	500	10963
1240	A	532	10964
1240	B	532	10964
5	A	531	10964
5	B	531	10964
2646	A	529	10964
2646	B	529	10964
12	A	530	10964
12	B	530	10964
1240	A	395	10965
1240	B	395	10965
1240	C	395	10965
1240	D	395	10965
2646	A	393	10965
2646	B	393	10965
2646	C	393	10965
2646	D	393	10965
12	A	394	10965
12	B	394	10965
12	C	394	10965
12	D	394	10965
2646	A	400	10966
72	A	401	10966
1390	A	1720	10967
42	A	1728	10967
2785	A	1718	10967
31	A	1724	10967
